Symbol,Name,Exchange,Industry,SIC Description
GNW,Genworth Financial Inc,NYSE,Insurance - Life,SIC-6311 Life Insurance
GOCO,Gohealth Inc Cl A,NASDAQ,Insurance - Life,"SIC-6411 Insurance Agents, Brokers & Service"
GOEV,Canoo Inc,NASDAQ,Auto - Domestic,N/A
GOGL,Golden Ocean Gp,NASDAQ,Transportation - Ship,SIC-4400 Water Transportation
GOGO,Gogo Inc,NASDAQ,Wireless National,"SIC-4899 Communications Services, NEC"
GOLF,Acushnet Holdings Corp,NYSE,Leisure & Recreational Prdcts,"SIC-3949 Sporting & Athletic Goods, NEC"
GOOD,Gladstone Comml,NASDAQ,REIT - Equity Trust Other,"SIC-6519 Lessors of Real Property, NEC"
GPI,Group 1 Automotive,NYSE,Retail - Wsale Auto & Trucks,SIC-5500 Retail-Auto Dealers & Gasoline Stations
GPMT,Granite Point Mortgage Trust Inc,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
GPOR,Gulfport Energy Corp,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
GPRE,Green Plains Inc,NASDAQ,Chemical - Specialty,SIC-2860 Industrial Organic Chemicals
GPRO,Gopro Inc Cl A,NASDAQ,Audio & Video Products,SIC-3861 Photographic Equipment & Supplies
GRBK,Green Brick Partners,NYSE,Real Estate Developers,SIC-1531 Operative Builders
GRC,Gorman-Rupp Company,NYSE,Machinery - General Industrial,SIC-3561 Pumps & Pumping Equipment
GRND,Grindr Inc,NYSE,Internet - Software,"SIC-7370 Services-Computer Programming, Data Processi"
GRNT,Granite Ridge Resources Inc,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
GRPN,Groupon Cl A,NASDAQ,Internet Commerce,SIC-7311 Services-Advertising Agencies
GRWG,Growgeneration Corp,NASDAQ,Agriculture Products,"SIC-5200 Retail-Building Materials, Hardware, Garden"
GSAT,Globalstar,NYSE Arca,Satellite Communication,"SIC-4899 Communications Services, NEC"
GSBC,Great Southern Bncp,NASDAQ,Finance - Savings & Loan,SIC-6022 State Commercial Banks
GSHD,Goosehead Insurance Inc Cl A,NASDAQ,Insurance - Multi Line,"SIC-6411 Insurance Agents, Brokers & Service"
GT,Goodyear Tire Rubber,NASDAQ,Rubber Tires,SIC-3011 Tires & Inner Tubes
GTLS,Chart Industries IN,NYSE,Machinery - General Industrial,SIC-3443 Fabricated Plate Work (Boiler Shops)
GTN,Gray Television,NYSE,Broadcast - Radio & TV,SIC-4833 Television Broadcasting Stations
GTY,Getty Realty Corp,NYSE,REIT - Equity Trust Other,SIC-6500 Real Estate
GUTS,Fractyl Health Inc,NASDAQ,Medical - Drugs,SIC-3841 Surgical & Medical Instruments & Apparatus
GVA,Granite Construction Incorporated,NYSE,Building - Heavy Construction,SIC-1600 Heavy Construction Other Than Bldg Const - C
GWRS,Global Water Reso,NASDAQ,Utility - Water Supply,SIC-4941 Water Supply
GYRE,Gyre Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
HAE,Haemonetics Corp,NYSE,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
HAFC,Hanmi Financial Corp,NASDAQ,Banks - West,SIC-6021 National Commercial Banks
HAIN,Hain Celestial Group,NASDAQ,Food - Misc & Diversified,SIC-2000 Food and Kindred Products
HALO,Halozyme Therapeutic,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
HASI,Ha Sustainable Infrastructure Capital Inc,NYSE,Finance - Misc Services,SIC-6798 Real Estate Investment Trusts
HAYN,Haynes Intl Inc,NASDAQ,Steel - Specialty,"SIC-3310 Steel Works, Blast Furnaces & Rolling & Fini"
HBB,Hamilton Beach Brands Holding Cl A,NYSE,Appliances - Household,SIC-3634 Electric Housewares & Fans
HBCP,Home Bancorp Inc,NASDAQ,Banks - Southeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
HBI,Hanesbrands Inc,NYSE,Textile - Apparel,SIC-5600 Retail-Apparel & Accessory Stores
HBIO,Harvard Bioscience,NASDAQ,Industrial Scientific,SIC-3826 Laboratory Analytical Instruments
HBNC,Horizon Bancorp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
HBT,Hbt Financial Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
HCAT,Health Catalyst Inc,NASDAQ,Medical Information Systems,"SIC-7370 Services-Computer Programming, Data Processi"
HCC,Warrior Met Coal Inc,NYSE,Coal,SIC-1220 Bituminous
HCI,Homeowners Choice,NYSE,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
HCKT,Hackett Grp Inc,NASDAQ,Consulting,SIC-8742 Services-Management Consulting Services
HCSG,Healthcare Svcs Gp,NASDAQ,Business Services,SIC-8050 Services-Nursing & Personal Care Facilities
HDSN,Hudson Tech Inc,NASDAQ,Industrial Services,"SIC-5080 Wholesale-Machinery, Equipment & Supplies"
HE,Hawaiian Electric Industries,NYSE,Utility - Electric Power,SIC-4911 Electric Services
HEAR,Turtle Beach Corp,NASDAQ,Computers - Peripheral Equpt,"SIC-3669 Communications Equipment, NEC"
HEES,H&E Equip Services,NASDAQ,Machinery - Construct & Mining,SIC-7350 Services-Miscellaneous Equipment Rental & Le
HELE,Helen of Troy Ltd,NASDAQ,Cosmetics & Toiletries,SIC-3634 Electric Housewares & Fans
HFFG,HF Foods Group Inc,NASDAQ,Food - Misc & Diversified,SIC-5140 Wholesale-Groceries & Related Products
HFWA,Heritage Financial,NASDAQ,Finance - Savings & Loan,"SIC-6036 Savings Institutions, Not Federally Chartere"
HG,Hamilton Insurance Group Ltd Cl B,NYSE,Insurance - Multi Line,"SIC-6331 Fire, Marine & Casualty Insurance"
HGV,Hilton Grand Vacations Inc,NYSE,Hotels & Motels,"SIC-7000 Hotels, Rooming Houses, Camps & Other Lodgin"
HI,Hillenbrand Inc,NYSE,Industrial Services,SIC-3990 Miscellaneous Manufacturing Industries
HIFS,Hingham Inst For Svg,NASDAQ,Banks - Northeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
HIMS,Hims & Hers Health Inc,NYSE,Medical Information Systems,SIC-8011 Services-Offices & Clinics of Doctors of Med
HIPO,Hippo Holdings Inc,NYSE,Insurance - Multi Line,"SIC-6331 Fire, Marine & Casualty Insurance"
HL,Hecla Mining Company,NYSE,Mining - Silver,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
HLF,Herbalife Ltd,NYSE,Retail - Drug Stores,"SIC-5122 Wholesale-Drugs, Proprietaries & Druggists"
HLIO,Helios Technologies Inc,NYSE,Machinery - General Industrial,SIC-3490 Miscellaneous Fabricated Metal Products
HLIT,Harmonic Inc,NASDAQ,Communications Components,SIC-3663 Radio & Tv Broadcasting & Communications Equ
HLLY,Holley Inc,NYSE,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
HLMN,Hillman Solutions Corp,NASDAQ,Building & Construction - Misc,"SIC-3420 Cutlery, Handtools & General Hardware"
HLNE,Hamilton Lane Inc Cl A,NASDAQ,Finance - Investment Mgmt,SIC-6282 Investment Advice
HLVX,Hillevax Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
HLX,Helix Energy Solutions Group,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
HMN,Horace Mann Educators Corp,NYSE,Insurance - Multi Line,"SIC-6331 Fire, Marine & Casualty Insurance"
HMST,Homestreet Inc,NASDAQ,Finance - Savings & Loan,SIC-6022 State Commercial Banks
HNI,Hon Industries Inc,NYSE,Business Office Products,SIC-2522 Office Furniture (No Wood)
HNRG,Hallador Energy Company,NASDAQ,Other Alt Energy,SIC-4911 Electric Services
HNST,The Honest Company,NASDAQ,Consumer Prdts - Misc Discr,SIC-5961 Retail-Catalog & Mail-Order Houses
HOFT,Hooker Furnishings Corp,NASDAQ,Furniture,SIC-2510 Household Furniture
HOMB,Home Bancshares Inc,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
HONE,Harborone Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
HOPE,Hope Bancorp Inc,NASDAQ,Banks - West,SIC-6021 National Commercial Banks
HOUS,Anywhere Real Estate Inc,NYSE,Real Estate Operations,SIC-6531 Real Estate Agents & Managers (For Others)
HOV,Hovnanian Enterprises Inc,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
HOWL,Werewolf Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
HP,Helmerich & Payne,NYSE,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
HPK,Highpeak Energy Inc,NASDAQ,Oil - US Exploration & Product,SIC-1381 Drilling Oil & Gas Wells
HPP,Hudson Pacific Properties,NYSE,REIT - Equity Trust Other,SIC-6500 Real Estate
HQI,Hirequest Inc,NASDAQ,Staffing,SIC-7363 Services-Help Supply Services
HQY,Healthequity,NASDAQ,Medical Services,"SIC-7389 Services-Business Services, NEC"
HRI,Herc Holdings Inc,NYSE,Transportation - Equip & Lease,SIC-7350 Services-Miscellaneous Equipment Rental & Le
HRMY,Harmony Biosciences Holdings Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
HROW,Harrow Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
HRTG,Heritage Insurance Holdings,NYSE,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
HRTX,Heron Therapeutics,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
HSHP,Himalaya Shipping Ltd,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
HSII,Heidrick & Struggl,NASDAQ,Staffing,SIC-7361 Services-Employment Agencies
HSTM,Healthstream Inc,NASDAQ,Internet - Services,"SIC-7370 Services-Computer Programming, Data Processi"
HTBI,Hometrust Bancshares,NASDAQ,Banks - Southeast,"SIC-6035 Savings Institution, Federally Chartered"
HTBK,Heritage Commerce,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
HTH,Hilltop Holdings Inc,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
HTLD,Heartland Express,NASDAQ,Transportation - Truck,SIC-4213 Trucking (No Local)
HTLF,Heartland Finl USA,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
HTZ,Hertz Global Holdings Inc,NASDAQ,Transportation - Services,SIC-7510 Services-Auto Rental & Leasing (No Drivers)
HUBG,Hub Group Inc A,NASDAQ,Transportation - Services,SIC-4731 Arrangement of Transportation of Freight & C
HUMA,Humacyte Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
HURN,Huron Consulting,NASDAQ,Consulting,SIC-8742 Services-Management Consulting Services
HUT,Hut 8 Corp,NASDAQ,Finance - Misc Services,"SIC-6099 Functions Related To Depository Banking, NEC"
HVT,Haverty Furniture Companies,NYSE,Retail - Home Furniture,SIC-5712 Retail-Furniture Stores
HWC,Hancock Whitney Corp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
HWKN,Hawkins Inc,NASDAQ,Chemical - Specialty,SIC-5160 Wholesale-Chemicals & Allied Products
HY,Hyster-Yale Inc,NYSE,Machinery - Construct & Mining,"SIC-3537 Industrial Trucks, Tractors, Trailors & Stac"
HYLN,Hyliion Hldg Corp Cl A,NYSE,Auto - Truck Original Parts,SIC-3713 Truck & Bus Bodies
HZO,Marinemax Inc,NYSE,Retail - Misc & Diversified,SIC-5531 Retail-Auto & Home Supply Stores
IART,Integra Lifesciences,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
IAS,Integral Ad Science Holding Corp,NASDAQ,Advertising Marketing Services,"SIC-7370 Services-Computer Programming, Data Processi"
IAUX,I-80 Gold Corp,NYSE Arca,Mining - Gold,SIC-1040 Gold and Silver Ores
IBCP,Independent Bank Corp,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
IBEX,Ibex Ltd,NASDAQ,Business Services,SIC-7374 Services-Computer Processing & Data Preparat
IBOC,Intl Bancshares,NASDAQ,Banks - Southwest,SIC-6022 State Commercial Banks
IBP,Installed Building Products,NYSE,Building & Construction - Misc,SIC-1520 General Bldg Contractors - Residential Bldgs
IBRX,Immunitybio Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
IBTA,Ibotta Inc Cl A,NYSE,Technology Services,SIC-7310 Services-Advertising
IBTX,Independent Bank Group,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
ICFI,Icf International,NASDAQ,Government Services,SIC-8742 Services-Management Consulting Services
ICHR,Ichor Holdings Ltd,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
ICUI,I C U Medical Inc,NASDAQ,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
IDCC,Interdigital Inc,NASDAQ,Wireless Equipment,SIC-6794 Patent Owners & Lessors
IDT,IDT Corp,NYSE,Diversified Comm Services,SIC-4813 Telephone Communications (No Radiotelephone)
IDYA,Ideaya Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
IE,Ivanhoe Electric Inc,NYSE Arca,Technology Services,SIC-1000 Metal Mining
IESC,Ies Holdings,NASDAQ,Electronic Misc Services,SIC-1731 Electrical Work
IGMS,Igm Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
IGT,International Game Technology,NYSE,Gaming,SIC-7990 Services-Miscellaneous Amusement & Recreatio
IHRT,Iheartmedia Inc,NASDAQ,Broadcast - Radio & TV,SIC-4832 Radio Broadcasting Stations
III,Information Svcs Group,NASDAQ,Consulting,SIC-8742 Services-Management Consulting Services
IIIN,Insteel Industries,NYSE,Wire & Cable Products,"SIC-3310 Steel Works, Blast Furnaces & Rolling & Fini"
IIIV,I3 Verticals Inc Cl A,NASDAQ,Internet - Software,"SIC-7389 Services-Business Services, NEC"
IIPR,Innovative Industrial Properties,NYSE,REIT - Equity Trust Other,SIC-6500 Real Estate
ILPT,Industrial Logistics Properties Trust,NASDAQ,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
IMAX,Imax Corp,NYSE,Movie & TV Production & Dist,SIC-3861 Photographic Equipment & Supplies
IMKTA,Ingles Markets Inc,NASDAQ,Retail - Supermarket,SIC-5411 Retail-Grocery Stores
IMMR,Immersion Corp,NASDAQ,Computers - Peripheral Equpt,"SIC-3577 Computer Peripheral Equipment, NEC"
IMNM,Immunome Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
IMVT,Immunovant Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
IMXI,International Money Express Inc,NASDAQ,Financial Transaction Services,"SIC-7389 Services-Business Services, NEC"
INBK,First Internet Bcp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
INBX,Inhibrx Biosciences Inc,NASDAQ,Medical - Biomedical,
INDB,Independent Bk Corp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
INDI,Indie Semiconductor Cl A,NASDAQ,Electronics - Semiconductors,SIC-3674 Semiconductors & Related Devices
INFN,Infinera Corp,NASDAQ,Computer - Networks,SIC-3661 Telephone & Telegraph Apparatus
INFU,Infusystems Holdings,NYSE Arca,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
INGN,Inogen Inc,NASDAQ,Medical Instruments,"SIC-3842 Orthopedic, Prosthetic & Surgical Appliances"
INMB,Inmune Bio Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
INMD,Inmode Ltd,NASDAQ,Medical Products,SIC-3845 Electromedical & Electrotherapeutic Apparatu
INN,Summit Hotel Properties,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
INNV,Innovage Holding Corp,NASDAQ,Medical Services,SIC-8000 Services-Health Services
INO,Inovio Pharma,NASDAQ,Medical - Biomedical,SIC-3841 Surgical & Medical Instruments & Apparatus
INOD,Innodata Inc,NASDAQ,Computer - Services,SIC-7374 Services-Computer Processing & Data Preparat
INSE,Inspired Entertainment Inc,NASDAQ,Technology Services,SIC-7372 Services-Prepackaged Software
INSM,Insmed Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
INST,Instructure Holdings Inc,NYSE,Technology Services,SIC-7372 Services-Prepackaged Software
INSW,International Seaways Inc,NYSE,Transportation - Ship,SIC-4400 Water Transportation
INTA,Intapp Inc,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
INVA,Innoviva Inc,NASDAQ,Large Cap Pharma,SIC-2834 Pharmaceutical Preparations
INZY,Inozyme Pharma Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
IONQ,Ionq Inc,NYSE,Computer - Integrated Systems,SIC-7373 Services-Computer Integrated Systems Design
IOSP,Innospec Inc,NASDAQ,Chemical - Diversified,SIC-2800 Chemicals & Allied Products
IOVA,Iovance Biotherapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
IPAR,Inter Parfums Inc,NASDAQ,Cosmetics & Toiletries,"SIC-2844 Perfumes, Cosmetics & Other Toilet Preparati"
IPI,Intrepid Potash Inc,NYSE,Fertilizers,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
IPSC,Century Therapeutics Inc,NASDAQ,Medical - Drugs,"SIC-2836 Biological Products, (No Disgnostic Substanc"
IRBT,Irobot Corp,NASDAQ,Industrial Robotics,SIC-3630 Household Appliances
IRMD,Iradimed Corp,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
IRON,Disc Medicine Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
IRT,Independence Realty Trust Inc,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
IRTC,Irhythm Technologies Inc,NASDAQ,Medical Information Systems,SIC-3841 Surgical & Medical Instruments & Apparatus
IRWD,Ironwood Pharmaceuti,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
ISPR,Ispire Technology Inc,NASDAQ,Technology Services,SIC-2111 Cigarettes
ISTR,Investar Holding,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
ITGR,Integer Holdings Corp,NYSE,Medical Instruments,SIC-3845 Electromedical & Electrotherapeutic Apparatu
ITI,Iteris Inc,NASDAQ,Computer - Integrated Systems,"SIC-3669 Communications Equipment, NEC"
ITIC,Investors Title Company,NASDAQ,Insurance - Proprty & Casualty,SIC-6361 Title Insurance
ITOS,Iteos Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
ITRI,Itron Inc,NASDAQ,Electronic Test Equipment,SIC-3825 Instruments For Meas & Testing of Electricit
IVR,Invesco Mortgage Capital Inc,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
IVT,Inventrust Pptys Corp,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
IVVD,Invivyd Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
JACK,Jack IN The Box Inc,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
JAKK,Jakks Pacific Inc,NASDAQ,Toys & Game & Hobby,"SIC-3944 Games, Toys & Childrens Vehicles (No Dolls)"
JAMF,Jamf Holding Corp,NASDAQ,Technology Services,SIC-7372 Services-Prepackaged Software
JANX,Janux Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
JBGS,Jbg Smith Properties,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
JBI,Janus International Group Inc,NYSE,Building & Construction - Misc,"SIC-3442 Metal Doors, Sash, Frames, Moldings & Trim"
JBLU,Jetblue Airways Corp,NASDAQ,Transportation - Airline,"SIC-4512 Air Transportation, Scheduled"
JBSS,John B Sanfilippo,NASDAQ,Food - Misc & Diversified,SIC-2060 Sugar & Confectionery Products
JBT,John Bean Technologies Corp,NYSE,Machinery - Thermal Processing,SIC-3550 Special Industry Machinery (No Metalworking
JELD,Jeld-Wen Holding Inc,NYSE,Building Products - Wood,"SIC-2430 Millwood, Veneer, Plywood, & Structural Wood"
JILL,J. Jill Inc,NYSE,Retail - Apparel & Shoes,"SIC-2330 Womens, Misses, and Juniors Outerwear"
JJSF,J J Snack Foods,NASDAQ,Food - Misc & Diversified,SIC-2052 Cookies & Crackers
JMSB,John Marshall Bk Fal,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
JOBY,Joby Aviation Inc,NYSE,Transportation - Airline,SIC-3721 Aircraft
JOE,St. Joe Company,NYSE,Real Estate Developers,SIC-6552 Land Subdividers & Developers (No Cemeteries
JOUT,Johnson Outdoors,NASDAQ,Leisure & Recreational Prdcts,"SIC-3949 Sporting & Athletic Goods, NEC"
JRVR,James River Gp HD,NASDAQ,Insurance - Multi Line,"SIC-6331 Fire, Marine & Casualty Insurance"
JSPR,Jasper Therapeutics Inc.,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
JXN,Jackson Financial Inc Cl A,NYSE,Finance - Misc Services,SIC-6311 Life Insurance
JYNT,The Joint Corp,NASDAQ,Medical - HMO,SIC-6794 Patent Owners & Lessors
KAI,Kadant Inc,NYSE,Machinery - General Industrial,SIC-3550 Special Industry Machinery (No Metalworking
KALU,Kaiser Aluminum,NASDAQ,Metal Production & Fabrication,SIC-3350 Rolling Drawing & Extruding of Nonferrous Me
KALV,Kalvista Pharmaceuticals Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
KAR,Openlane Inc,NYSE,Auto - Truck Original Parts,SIC-5500 Retail-Auto Dealers & Gasoline Stations
KBH,KB Home,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
KE,Kimball Electrnc,NASDAQ,Electronics Products - Misc,SIC-3672 Printed Circuit Boards
KELYA,Kelly Svcs Cl A,NASDAQ,Staffing,SIC-7363 Services-Help Supply Services
KFRC,Kforce Inc,NYSE,Staffing,SIC-7363 Services-Help Supply Services
KFS,Kingsway Financial Services,NYSE,Insurance - Proprty & Casualty,"SIC-6331 Fire, Marine & Casualty Insurance"
KFY,Korn/Ferry International,NYSE,Staffing,SIC-7361 Services-Employment Agencies
KGS,Kodiak Gas Services Inc,NYSE,Oil Field Machinery & Equip,SIC-4922 Natural Gas Transmission
KIDS,Orthopediatrics Corp,NASDAQ,Medical Instruments,SIC-3841 Surgical & Medical Instruments & Apparatus
